,size,p,avg,slope
395,927.0,0.02500711091218071,22.867313915857604,0.46495641469162735
396,888.0,0.01827091652984781,16.265765765765767,0.4357646103034044
397,487.0,0.10534764939305834,50.965092402464066,0.4821086546740445
398,981.0,0.059944918740634415,59.198776758409785,0.4916636353110008
399,328.0,0.15347331658482694,50.23780487804878,0.4884648913365943
400,246.0,0.1343137784603663,32.90243902439025,0.4874367716610889
401,992.0,0.018813027829184613,18.20967741935484,0.449970150421632
402,838.0,0.05309384947082278,44.653937947494036,0.48606364587572015
403,977.0,0.022849364166419823,22.057318321392017,0.4678134973227916
404,894.0,0.03791657208124244,33.51677852348993,0.47562488683078624
405,115.0,0.2978620560865911,34.45217391304348,0.4921755897599889
406,596.0,0.068273075844365,40.57046979865772,0.48437134316682917
407,610.0,0.08789168524304682,53.90491803278689,0.49222049741650203
408,148.0,0.3255630502733543,47.21621621621622,0.5012988163792438
409,126.0,0.3712545657796983,46.55555555555556,0.4991643994583173
410,495.0,0.04581796631750086,23.014141414141413,0.466629876165883
411,269.0,0.13445858554347329,35.888475836431226,0.4900032752825889
412,230.0,0.08475847653894054,19.17391304347826,0.46027733906442564
413,463.0,0.1254404359317111,57.30885529157668,0.48648246324558675
414,904.0,0.030412787517231407,27.008849557522122,0.46676398042498624
415,395.0,0.021345482369929072,8.344303797468354,0.2968119027895544
416,715.0,0.03317746387917602,23.56923076923077,0.4648177018022463
417,106.0,0.24633684048989324,25.169811320754718,0.48951978913253535
418,785.0,0.0407702708723299,31.80636942675159,0.47846603956576644
419,797.0,0.010392153727649322,8.421580928481808,0.2547757670752867
420,396.0,0.1335164494236408,52.95959595959596,0.4936652435529563
421,644.0,0.08639830441118006,55.74844720496895,0.49723262673465773
422,539.0,0.060643607619596224,32.92764378478664,0.49016669696829257
423,842.0,0.030229330166222024,25.311163895486935,0.4783935450401578
424,730.0,0.03071058284555398,22.273972602739725,0.46139380066364827
425,787.0,0.07644990760311401,59.89072426937738,0.48941367155160176
426,161.0,0.25049566754001945,39.91304347826087,0.4989187150314084
427,339.0,0.1195252540047683,40.902654867256636,0.4924418916851705
428,103.0,0.432965471704503,44.71844660194175,0.5087744789852096
429,643.0,0.08990817039832713,57.44634525660964,0.4940990557413262
430,677.0,0.09305781993162585,62.24519940915805,0.495181144681381
431,798.0,0.009112749833023246,7.315789473684211,0.26494395857753295
432,210.0,0.2342637331437546,49.02857142857143,0.49228033895684237
433,712.0,0.009927834058568893,6.969101123595506,0.22290318606920828
434,957.0,0.03282243368907089,31.46708463949843,0.4796196414492021
435,415.0,0.12028830991579496,49.95180722891566,0.48626026076078127
436,308.0,0.15460438101518942,47.175324675324674,0.49291855944386453
